sex,alder,pop_2023,pop_4087,pop_4088,pop_4089,pop_4090,pop_4091,pop_4092,pop_4093,pop_4094,pop_4095,pop_4096,pop_4097,pop_4098,pop_4099,pop_4100,pop_4101,pop_4102,pop_4103,pop_4104,pop_4105,pop_4106,pop_4107,pop_4108,pop_4109,pop_4110,pop_4111,pop_4112,pop_4113,pop_4114,pop_4115,pop_4116,pop_4117,pop_4118,pop_4119,pop_4120,pop_4121,pop_4122,pop_4123,pop_4124,pop_4125,pop_4126,pop_4127,pop_4128,pop_4129,pop_4130,pop_4131,pop_4132,pop_4133,pop_4134,pop_4135,pop_4136,pop_4137,pop_4138,pop_4139,pop_4140,pop_4141,pop_4142,pop_4143,pop_4144,pop_4145,pop_4146,pop_4147,pop_4148,pop_4149,pop_4150,pop_4151,pop_4152,pop_4153,pop_4154,pop_4155,pop_4156,pop_4157,pop_4158,pop_4159,pop_4160,pop_4161,pop_4162,pop_4163
M,90,16718.0,16409.0,17557.0,18544.0,19360.0,20657.0,22723.0,23828.0,25610.0,26171.0,28156.0,29252.0,29740.0,30947.0,32326.0,32818.0,34940.0,35393.0,36275.0,36370.0,36398.0,35801.0,35379.0,35502.0,35526.0,34642.0,34062.0,34097.0,33924.0,32288.0,31211.0,31817.0,32447.0,31845.0,32728,32613.0,33495.0,33805.0,33068.0,32312.0,31898.0,30620.0,30836.0,30615.0,30587.0,29246.0,28504.0,28042.0,27143.0,28307.0,25973.0,25970.0,25731.0,25404.0,24996.0,24904.0,24653.0,24397.0,24149.0,23693.0,23338.0,23258.0,23046.0,22995.0,22683.0,22582.0,22462.0,22240.0,22047.0,22148.0,21812.0,21427,21196.0,20918.0,20644.0,20371.0,20114,19570.0
M,91,12317.0,12518.0,12265.0,13153.0,13881.0,14516.0,15511.0,17106.0,17979.0,19310.0,19739.0,21195.0,22093.0,22452.0,23350.0,24368.0,24687.0,26328.0,26663.0,27318.0,27393.0,27344.0,26899.0,26615.0,26706.0,26700.0,26071.0,25674.0,25746.0,25610.0,24348.0,23611.0,23998.0,24483.0,24007,24642.0,24558.0,25279.0,25501.0,24948.0,24380.0,24032.0,23116.0,23301.0,23136.0,23095.0,22028.0,21475.0,21174.0,20477.0,21320.0,19609.0,19455.0,19338.0,19104.0,18537.0,18575.0,18390.0,18167.0,18087.0,17793.0,17357.0,17331.0,17206.0,17205.0,16866.0,16828.0,16805.0,16655.0,16515.0,16546.0,16334,15997.0,15879.0,15628.0,15393.0,15126,14952.0
M,92,8914.0,9202.0,9331.0,9139.0,9736.0,10373.0,10836.0,11634.0,12897.0,13589.0,14511.0,14933.0,16000.0,16672.0,16931.0,17569.0,18300.0,18517.0,19782.0,20027.0,20454.0,20616.0,20513.0,20222.0,19973.0,20094.0,19949.0,19497.0,19155.0,19227.0,19190.0,18224.0,17655.0,17944.0,18372,18007.0,18416.0,18390.0,18883.0,19005.0,18683.0,18318.0,17930.0,17291.0,17460.0,17362.0,17366.0,16642.0,16255.0,16029.0,15511.0,16074.0,14716.0,14615.0,14561.0,14371.0,14006.0,13983.0,13855.0,13714.0,13613.0,13287.0,13039.0,13061.0,12865.0,12853.0,12652.0,12689.0,12531.0,12556.0,12405.0,12371,12250.0,12114.0,11915.0,11735.0,11537,11387.0
M,93,6576.0,6619.0,6861.0,6958.0,6834.0,7313.0,7908.0,8146.0,8708.0,9636.0,10250.0,10914.0,11129.0,11917.0,12500.0,12636.0,13143.0,13644.0,13788.0,14769.0,15033.0,15315.0,15533.0,15405.0,15086.0,14870.0,14988.0,14983.0,14601.0,14423.0,14413.0,14425.0,13730.0,13199.0,13389,13680.0,13419.0,13792.0,13738.0,14139.0,14188.0,13968.0,13722.0,13441.0,12864.0,13126.0,12983.0,12973.0,12468.0,12167.0,12018.0,11575.0,12064.0,11107.0,10866.0,10948.0,10814.0,10525.0,10528.0,10416.0,10287.0,10246.0,9971.0,9807.0,9833.0,9686.0,9656.0,9482.0,9520.0,9407.0,9376.0,9365,9278.0,9159.0,9092.0,8876.0,8769,8703.0
M,94,4817.0,4944.0,4961.0,5103.0,5206.0,5053.0,5492.0,5942.0,6139.0,6521.0,7197.0,7646.0,8236.0,8435.0,8985.0,9383.0,9486.0,9880.0,10204.0,10392.0,11031.0,11235.0,11506.0,11679.0,11530.0,11273.0,11204.0,11188.0,11284.0,10941.0,10851.0,10798.0,10846.0,10313.0,9898,10139.0,10215.0,10022.0,10405.0,10358.0,10694.0,10647.0,10469.0,10291.0,10131.0,9684.0,9786.0,9752.0,9627.0,9339.0,9095.0,9016.0,8724.0,9005.0,8360.0,8196.0,8224.0,8120.0,7896.0,7934.0,7860.0,7728.0,7743.0,7445.0,7308.0,7335.0,7311.0,7182.0,7112.0,7167.0,7118.0,7079,7058.0,6971.0,6878.0,6876.0,6641,6588.0
M,95,3443.0,3597.0,3712.0,3766.0,3846.0,3897.0,3756.0,4089.0,4392.0,4529.0,4891.0,5354.0,5730.0,6218.0,6278.0,6731.0,7016.0,7061.0,7376.0,7587.0,7802.0,8280.0,8388.0,8639.0,8734.0,8674.0,8419.0,8352.0,8399.0,8433.0,8186.0,8164.0,8114.0,8142.0,7766,7439.0,7644.0,7699.0,7591.0,7802.0,7809.0,8074.0,7971.0,7846.0,7705.0,7532.0,7290.0,7387.0,7370.0,7273.0,7080.0,6868.0,6787.0,6597.0,6864.0,6314.0,6160.0,6212.0,6119.0,5959.0,5943.0,5902.0,5847.0,5803.0,5536.0,5471.0,5478.0,5515.0,5364.0,5300.0,5361.0,5298,5330.0,5263.0,5200.0,5177.0,5141,4940.0
M,96,2630.0,2554.0,2667.0,2783.0,2837.0,2870.0,2892.0,2867.0,3075.0,3237.0,3391.0,3635.0,3963.0,4249.0,4635.0,4663.0,5032.0,5320.0,5306.0,5521.0,5722.0,5849.0,6172.0,6275.0,6423.0,6514.0,6463.0,6197.0,6167.0,6259.0,6309.0,6067.0,6070.0,6036.0,6001,5792.0,5631.0,5688.0,5793.0,5750.0,5844.0,5835.0,5977.0,5942.0,5782.0,5747.0,5643.0,5533.0,5513.0,5518.0,5417.0,5301.0,5092.0,5078.0,4924.0,5155.0,4756.0,4557.0,4549.0,4476.0,4451.0,4407.0,4411.0,4373.0,4309.0,4212.0,4051.0,4098.0,4140.0,4030.0,3926.0,4027,3916.0,3989.0,3899.0,3845.0,3842,3850.0
M,97,1871.0,1944.0,1922.0,1998.0,2103.0,2152.0,2174.0,2164.0,2143.0,2323.0,2437.0,2526.0,2731.0,2972.0,3135.0,3452.0,3434.0,3741.0,3972.0,3978.0,4088.0,4321.0,4360.0,4593.0,4720.0,4816.0,4913.0,4878.0,4642.0,4574.0,4743.0,4709.0,4529.0,4567.0,4534,4456.0,4347.0,4242.0,4330.0,4337.0,4309.0,4315.0,4372.0,4536.0,4483.0,4329.0,4293.0,4177.0,4125.0,4121.0,4113.0,4067.0,3975.0,3821.0,3822.0,3685.0,3869.0,3539.0,3428.0,3440.0,3382.0,3346.0,3315.0,3325.0,3335.0,3224.0,3185.0,3058.0,3083.0,3144.0,3038.0,2942,3075.0,2983.0,3013.0,2968.0,2911,2902.0
M,98,1331.0,1412.0,1482.0,1498.0,1503.0,1582.0,1605.0,1666.0,1620.0,1593.0,1708.0,1820.0,1826.0,2064.0,2247.0,2363.0,2624.0,2610.0,2792.0,3019.0,3011.0,3028.0,3197.0,3255.0,3478.0,3569.0,3616.0,3728.0,3605.0,3409.0,3401.0,3564.0,3544.0,3406.0,3413,3399.0,3309.0,3272.0,3116.0,3217.0,3193.0,3163.0,3192.0,3244.0,3373.0,3356.0,3245.0,3201.0,3103.0,3068.0,3023.0,3064.0,3026.0,3012.0,2931.0,2821.0,2799.0,2941.0,2640.0,2578.0,2567.0,2550.0,2508.0,2517.0,2527.0,2529.0,2451.0,2397.0,2291.0,2308.0,2368.0,2269,2233.0,2341.0,2263.0,2293.0,2269,2194.0
M,99,955.0,1007.0,1061.0,1127.0,1101.0,1137.0,1183.0,1163.0,1244.0,1227.0,1204.0,1274.0,1361.0,1399.0,1518.0,1672.0,1756.0,1960.0,1971.0,2083.0,2264.0,2231.0,2237.0,2373.0,2407.0,2605.0,2612.0,2681.0,2811.0,2696.0,2508.0,2524.0,2654.0,2663.0,2535,2567.0,2541.0,2464.0,2426.0,2345.0,2422.0,2386.0,2352.0,2404.0,2403.0,2519.0,2487.0,2408.0,2393.0,2302.0,2282.0,2232.0,2304.0,2286.0,2284.0,2200.0,2111.0,2082.0,2205.0,1962.0,1954.0,1969.0,1950.0,1895.0,1902.0,1930.0,1921.0,1830.0,1815.0,1737.0,1760.0,1810,1703.0,1675.0,1781.0,1728.0,1724,1675.0
M,100,677.0,704.0,732.0,780.0,851.0,817.0,849.0,907.0,863.0,923.0,924.0,896.0,960.0,1031.0,1067.0,1138.0,1242.0,1323.0,1441.0,1415.0,1548.0,1676.0,1667.0,1681.0,1796.0,1793.0,1958.0,1906.0,1967.0,2090.0,1972.0,1887.0,1884.0,1979.0,1995,1852.0,1902.0,1872.0,1849.0,1800.0,1772.0,1815.0,1778.0,1749.0,1774.0,1792.0,1907.0,1832.0,1811.0,1784.0,1763.0,1706.0,1701.0,1707.0,1706.0,1706.0,1603.0,1582.0,1581.0,1655.0,1474.0,1469.0,1492.0,1468.0,1444.0,1458.0,1465.0,1441.0,1410.0,1374.0,1338.0,1331,1375.0,1280.0,1250.0,1385.0,1330,1328.0
M,101,224.0,252.0,252.0,260.0,294.0,305.0,297.0,301.0,324.0,311.0,319.0,326.0,310.0,351.0,370.0,381.0,423.0,455.0,483.0,508.0,500.0,564.0,627.0,608.0,623.0,666.0,663.0,742.0,696.0,727.0,768.0,732.0,701.0,688.0,743,753.0,685.0,718.0,700.0,670.0,661.0,650.0,676.0,659.0,650.0,635.0,652.0,719.0,668.0,669.0,658.0,654.0,629.0,638.0,629.0,642.0,639.0,619.0,605.0,611.0,623.0,545.0,541.0,541.0,545.0,552.0,557.0,568.0,559.0,562.0,557.0,519,524.0,514.0,495.0,463.0,533,500.0
M,102,88.0,92.0,108.0,101.0,101.0,125.0,122.0,102.0,99.0,124.0,118.0,132.0,126.0,118.0,137.0,122.0,144.0,167.0,173.0,200.0,206.0,200.0,229.0,237.0,217.0,242.0,242.0,257.0,293.0,281.0,306.0,303.0,275.0,269.0,270,286.0,284.0,256.0,275.0,268.0,240.0,224.0,231.0,236.0,234.0,218.0,231.0,240.0,266.0,231.0,230.0,222.0,233.0,226.0,231.0,209.0,217.0,232.0,237.0,225.0,203.0,247.0,197.0,206.0,203.0,193.0,198.0,193.0,201.0,200.0,190.0,203,188.0,193.0,181.0,171.0,166,182.0
M,103,25.0,33.0,33.0,33.0,35.0,35.0,49.0,40.0,36.0,30.0,40.0,39.0,55.0,46.0,47.0,60.0,43.0,58.0,67.0,65.0,76.0,71.0,75.0,95.0,96.0,79.0,92.0,89.0,101.0,92.0,107.0,126.0,109.0,94.0,87,85.0,95.0,99.0,101.0,96.0,111.0,97.0,86.0,89.0,93.0,96.0,81.0,83.0,97.0,110.0,89.0,91.0,86.0,89.0,94.0,92.0,81.0,85.0,97.0,92.0,88.0,81.0,97.0,73.0,76.0,71.0,58.0,69.0,73.0,74.0,70.0,70,68.0,70.0,68.0,60.0,60,56.0
M,104,13.0,13.0,11.0,13.0,11.0,15.0,13.0,21.0,18.0,16.0,11.0,19.0,17.0,21.0,20.0,17.0,27.0,20.0,25.0,26.0,23.0,28.0,25.0,36.0,34.0,35.0,23.0,36.0,28.0,39.0,34.0,32.0,50.0,46.0,33,33.0,33.0,37.0,44.0,34.0,34.0,48.0,45.0,36.0,37.0,33.0,27.0,26.0,35.0,35.0,41.0,34.0,42.0,33.0,34.0,40.0,35.0,34.0,33.0,38.0,34.0,32.0,29.0,29.0,32.0,25.0,32.0,23.0,26.0,24.0,26.0,27,30.0,24.0,27.0,28.0,19,20.0
M,105,1.0,3.0,4.0,3.0,6.0,7.0,6.0,8.0,9.0,7.0,7.0,3.0,9.0,11.0,10.0,5.0,7.0,9.0,6.0,6.0,12.0,6.0,7.0,11.0,21.0,13.0,12.0,12.0,15.0,11.0,10.0,12.0,14.0,20.0,15,16.0,13.0,13.0,16.0,13.0,11.0,12.0,14.0,20.0,15.0,15.0,11.0,13.0,7.0,13.0,9.0,19.0,16.0,17.0,11.0,16.0,19.0,16.0,13.0,17.0,13.0,13.0,8.0,13.0,12.0,13.0,10.0,14.0,9.0,8.0,11.0,10,11.0,14.0,11.0,16.0,14,9.0
M,106,,1.0,1.0,2.0,,2.0,2.0,2.0,5.0,3.0,5.0,2.0,1.0,,4.0,4.0,4.0,1.0,3.0,3.0,3.0,6.0,2.0,3.0,4.0,7.0,4.0,5.0,2.0,8.0,5.0,5.0,6.0,5.0,8,8.0,8.0,4.0,5.0,6.0,3.0,4.0,6.0,5.0,8.0,4.0,7.0,5.0,4.0,5.0,4.0,2.0,7.0,8.0,3.0,5.0,8.0,9.0,7.0,5.0,8.0,5.0,3.0,6.0,7.0,7.0,7.0,3.0,6.0,3.0,1.0,4,1.0,5.0,3.0,3.0,7,4.0
M,107,,,,1.0,,,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,2.0,,1.0,1.0,3.0,3.0,4.0,2.0,,4.0,2.0,3.0,4.0,2,4.0,5.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,5.0,3.0,,3.0,2.0,1.0,4.0,4.0,,3.0,1.0,3.0,4.0,1.0,3.0,2.0,,1.0,2.0,4.0,5.0,,2.0,1.0,1,1.0,,2.0,1.0,1,5.0
M,108,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,2.0,3.0,1.0,,2.0,,1.0,1,,2.0,,1.0,1.0,1.0,,,2.0,2.0,1.0,,1.0,3.0,2.0,,2.0,,,2.0,1.0,,,,,1.0,,,1.0,,,1.0,2.0,2.0,,2.0,1,,1.0,,2.0,1,1.0
M,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,1.0,,1,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,1.0,2.0,,,1,1.0,,1.0,,1,1.0
